##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	RS10252_S9_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	70916612
Sequences flagged as poor quality	0
Sequence length	50
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2207	48	0.052252528074141935
2207	49	0.030344856232510153
2207	50	0.05645535187354511
2208	1	0.08095064202709068
2208	2	0.03870293982491546
2208	3	0.017219091597880265
2208	4	0.018663149155443648
2208	5	0.04215983333945417
2208	6	0.03269083320489585
2208	7	0.034171074800710244
2208	8	0.012352415850912735
2208	9	-0.04025935356828825
2208	10	0.01506881243809488
2208	11	0.01052152383649485
2208	12	0.06098375872097961
2208	13	0.035430091163604516
2208	14	0.04705800918168279
2208	15	0.04915548174486872
2208	16	0.04723340278214749
2208	17	0.07322677529607802
2208	18	0.051796548466619186
2208	19	0.04756817925052559
2208	20	0.025746355858693448
2208	21	0.036723161239443414
2208	22	0.010768208486304331
2208	23	0.018760740906422768
2208	24	0.03747648974689355
2208	25	0.04556248011383701
2208	26	0.026489789619539295
2208	27	0.03181107879337475
2208	28	0.07248232444900538
2208	29	0.0452258998929409
2208	30	0.059575738753743224
2208	31	0.04657662929808737
2208	32	0.024037915195116
2208	33	0.02425083896265079
2208	34	-0.006053036111588028
2208	35	0.05665002759062787
2208	36	0.025103133345197648
2208	37	0.01600726408712916
2208	38	0.049729013979145975
2208	39	0.058290207060160526
2208	40	0.023402679274113325
2208	41	0.06621661647658073
2208	42	0.0017433947769873726
2208	43	0.06845025201771193
2208	44	-0.00896976127578597
2208	45	0.025801910134227057
2208	46	0.0336599518976044
2208	47	0.009064491748212333
2208	48	0.01113830864108678
2208	49	0.005607808007134452
2208	50	0.10927320917161154
2209	1	0.07867908474749186
2209	2	-0.00789582065478811
2209	3	0.03532486594394868
2209	4	0.029270570453199696
2209	5	0.03296736000431366
2209	6	0.039277170269556905
2209	7	0.03704526924685325
2209	8	0.03406053995488634
2209	9	-0.003302336544287243
2209	10	0.05753471240529251
2209	11	0.03226536948816516
2209	12	0.09185839413339636
2209	13	-0.009563538753013745
2209	14	0.04017958380959641
2209	15	0.01592982224052264
2209	16	0.046975388259113515
2209	17	0.030966812727626802
2209	18	0.030698545996308724
2209	19	0.025259741056153473
2209	20	0.007288923610090592
2209	21	0.014371686108574977
2209	22	0.037265898315887114
2209	23	0.05053615359626207
2209	24	0.009940280832168469
2209	25	-1.341434586095147E-4
2209	26	0.024947887346414177
2209	27	0.012109246086836833
2209	28	0.02428525056420483
2209	29	0.003830913017125681
2209	30	0.09618892850267713
2209	31	0.0556376637452729
2209	32	0.05752601127097279
2209	33	0.0404735269849823
2209	34	0.01768677815557851
2209	35	0.03511791402203812
2209	36	0.014577460416681731
2209	37	0.036121697927633534
2209	38	0.04403157769021249
2209	39	0.06498501237181387
2209	40	0.011672529381883123
2209	41	0.026572427643081653
2209	42	0.033450902010201844
2209	43	0.08261851834666345
2209	44	0.02716927382504508
2209	45	0.047533617162791586
2209	46	0.031462054740423184
2209	47	0.05352395121490616
2209	48	0.04719089769652385
2209	49	0.048323968905577885
2209	50	0.09285183210826631
2210	1	0.14191581655418162
2210	2	0.02685505970511315
2210	3	0.04529086263422499
2210	4	0.011793256572538269
2210	5	0.040702518732103954
2210	6	0.04780881292441563
2210	7	0.04437611908353034
2210	8	0.02825850988484291
2210	9	0.012308127038430428
2210	10	0.051698604975818796
2210	11	0.018971476582279934
2210	12	0.04503735484925642
2210	13	0.01897682107412635
2210	14	0.0771843852469587
2210	15	0.010926177448055796
2210	16	0.05300322219624576
2210	17	0.02459279704357442
2210	18	0.04124352890923433
2210	19	0.02738056559839208
2210	20	0.024414709570045545
2210	21	0.02008189254488002
2210	22	0.03756719939369901
2210	23	0.006892738859413328
2210	24	0.0030807230056737467
2210	25	0.011880545413781363
2210	26	0.03988820984429964
2210	27	0.029121338883527415
2210	28	0.028246725354129865
2210	29	0.0516613355035318
2210	30	0.0665881419093779
2210	31	0.05382468604485524
2210	32	0.03669137722570781
2210	33	0.076240680193699
2210	34	0.0545862495728926
2210	35	0.056093796817798136
2210	36	0.03802726513926302
2210	37	0.012037884777576835
2210	38	0.07246350455723416
2210	39	0.030445832696550212
2210	40	-0.010040425635530426
2210	41	0.0431638611338343
2210	42	0.006920284670101751
2210	43	0.03317371232156319
2210	44	-0.008590677843670846
2210	45	0.07159939247443958
2210	46	0.047371625150496754
2210	47	0.022278086567922628
2210	48	0.05579524751515663
2210	49	0.040331449090402316
2210	50	0.09344481954820338
2211	1	0.05953200660340485
2211	2	0.06114434334335073
2211	3	0.018727294236754233
2211	4	0.04014403559830271
2211	5	0.029642832205439618
2211	6	0.04745803530189363
2211	7	0.05323474611632406
2211	8	0.022692473431263238
2211	9	-0.002955806445996245
2211	10	0.00936149043563006
2211	11	0.008336434926633274
2211	12	0.0745071535726538
2211	13	-0.006379827958646445
2211	14	0.08568142073806229
2211	15	0.03377987592223519
2211	16	0.045354953963524736
2211	17	0.03791283451103311
2211	18	0.03413787041780125
2211	19	0.04339706963343559
2211	20	0.019252788857677672
2211	21	0.02154989550682984
2211	22	-0.00391904302533419
2211	23	0.06385849451086045
2211	24	0.026598749016990553
2211	25	0.061885379507337746
2211	26	0.036150758754466494
2211	27	-0.031763617534508626
2211	28	0.03265367806224617
2211	29	0.059306534517901355
2211	30	0.0575576864183347
2211	31	0.07330491943891104
2211	32	0.0360837645445784
2211	33	0.05848630590256931
2211	34	0.0363265440039342
2211	35	0.07109940541875659
2211	36	0.03653957499261651
2211	37	0.047539575351862595
2211	38	0.0682932847217046
2211	39	0.08199350732736832
2211	40	0.054240080500967736
2211	41	0.027137922536518033
2211	42	0.0545260260162479
2211	43	0.04891894283497322
2211	44	0.030887707600285808
2211	45	0.01498501156970633
2211	46	0.05227364158590575
2211	47	0.033327096513993126
2211	48	0.06250406323806601
2211	49	0.07575125900950042
2211	50	0.08837278692647743
2212	1	0.045624568170936186
2212	2	0.0018576587150391788
2212	3	0.03428005696509473
2212	4	0.032095053081555136
2212	5	0.07121281459112083
2212	6	0.013725026233188942
2212	7	0.07437883522666766
2212	8	0.062170810570350454
2212	9	0.01881179667579147
2212	10	0.027666493861993047
2212	11	0.010146653444060405
2212	12	0.0691234295673695
2212	13	0.004140661986426153
2212	14	0.05905869166308264
2212	15	0.020002032387601787
2212	16	0.059063806483621306
2212	17	0.03311097817522324
2212	18	0.05500176313028504
2212	19	0.021738457461168537
2212	20	0.007504222465819055
2212	21	0.053615759421830944
2212	22	-0.0068580047679844824
2212	23	0.011754133603773198
2212	24	0.016448652922150586
2212	25	0.025603317837735062
2212	26	0.043098467988670563
2212	27	0.023688887956161864
2212	28	0.016800827834231313
2212	29	0.041316445201964314
2212	30	0.0038151326630355697
2212	31	0.04188154497239793
2212	32	0.035109652340842956
2212	33	0.03447951172973518
2212	34	0.022400544718777837
2212	35	0.056192353369972636
2212	36	0.03765399567009098
2212	37	0.039592389701923025
2212	38	0.005340160598088062
2212	39	0.050961178381335515
2212	40	0.040841250592272615
2212	41	0.02528415476469803
2212	42	0.014105302816773246
2212	43	0.03373246390464146
2212	44	2.435608582374016E-4
2212	45	0.013895653859464119
2212	46	0.050436907564638034
2212	47	0.04798601832709437
2212	48	-0.017006519616998617
2212	49	0.05535877854988769
2212	50	0.04882349024276067
2213	1	0.11541318229189557
2213	2	-0.005005366512264686
2213	3	0.0038507437006671807
2213	4	2.919327290200613E-4
2213	5	0.04430810033490218
2213	6	0.035164320195853804
2213	7	0.05380331587598164
2213	8	0.03248258005314142
2213	9	0.005556422438502295
2213	10	-0.012402291860347248
2213	11	0.031246644858967443
2213	12	0.06488348822752954
2213	13	-0.0035648558758154536
2213	14	0.0472242698979386
2213	15	0.005985580372431798
2213	16	0.04783122234600512
2213	17	0.02867553604062323
2213	18	0.028539450457671478
2213	19	0.005575181486612735
2213	20	-0.00103690299216197
2213	21	0.018006245419456945
2213	22	0.028190150658204516
2213	23	0.024780135807574766
2213	24	0.03616472219747635
2213	25	0.03419911000111853
2213	26	0.04370277933048783
2213	27	0.007467500524903414
2213	28	0.007037251094111241
2213	29	0.03755605529816819
2213	30	0.05022702768584253
2213	31	0.04386261023679339
2213	32	0.02305779763560878
2213	33	0.027955748879605835
2213	34	0.03880734368184591
2213	35	0.019392024649640405
2213	36	0.027076365578544426
2213	37	0.049275278126977184
2213	38	0.05590232233792847
2213	39	0.0353493224836825
2213	40	0.03895189426825851
2213	41	0.054503280180632885
2213	42	0.06979637787728166
2213	43	0.041343722738517386
2213	44	0.017042865079972103
2213	45	0.08439851975517598
2213	46	0.05211261392624067
2213	47	0.07084896858915357
2213	48	0.03214065473400041
2213	49	0.07174648111307391
2213	50	0.11286502531419984
2214	1	0.10713432103012366
2214	2	0.03061358121730251
2214	3	0.04991194682038724
2214	4	0.013734222518749561
2214	5	0.011977256991777097
2214	6	0.026420024802369824
2214	7	0.016753129842683734
2214	8	0.022727276755553305
2214	9	0.032690973001550105
2214	10	0.022998441881618703
2214	11	0.009436816925301628
2214	12	0.05440480757039978
2214	13	0.02940810606654054
2214	14	0.04406188307755343
2214	15	-0.01418381693593318
2214	16	0.032777911939376736
2214	17	0.0184061762258807
2214	18	0.0054375544541827026
2214	19	-0.0019277868384932617
2214	20	0.01231936733015715
2214	21	0.02893701777175295
2214	22	0.02881789371136989
2214	23	-0.022405345542594546
2214	24	-0.008986581322069753
2214	25	0.0315809415529813
2214	26	0.0126091266631434
2214	27	0.006110684663411803
2214	28	0.02946568820636486
2214	29	-0.002951787673175943
2214	30	0.05881637642260529
2214	31	0.038861915243252554
2214	32	0.07208595291173481
2214	33	0.05776014808270702
2214	34	0.03405342345839557
2214	35	0.026171191496565882
2214	36	0.0451275769394357
2214	37	0.03902773224690037
2214	38	0.06996357078396898
2214	39	0.056658039899495805
2214	40	0.04316499203450519
2214	41	0.07242964643398153
2214	42	0.06509993709980932
2214	43	0.03911639494832286
2214	44	0.030138914390391847
2214	45	0.047083249186229637
2214	46	0.029395074211905126
2214	47	0.08065808354674431
2214	48	0.0691107283136887
2214	49	0.03658804764003065
2214	50	0.11358602800474671
2215	1	0.10127202728219942
2215	2	0.029183816501209492
2215	3	0.031121816186868045
2215	4	0.045036844580224056
2215	5	0.026729036688550423
2215	6	0.04266382263434565
2215	7	0.07050143770272399
2215	8	0.015101544586904936
2215	9	0.024722323112690958
2215	10	0.03907500936703201
2215	11	0.03589537744918658
2215	12	0.05683109660655816
2215	13	0.010144135951279054
2215	14	0.04557535966684867
2215	15	-0.02204641032960808
2215	16	0.041489245906589645
2215	17	0.03291161513097052
2215	18	0.04622035114330458
2215	19	0.01032464332015337
2215	20	0.04942507502380522
2215	21	0.05508165567180612
2215	22	0.013527763294803208
2215	23	-0.011565227997657246
2215	24	0.008665344744898107
2215	25	0.027798137239450682
2215	26	0.03782934019265838
2215	27	0.056133888798846954
2215	28	0.027312759404715337
2215	29	0.042348952831190445
2215	30	0.06893619467884093
2215	31	0.029831456692889446
2215	32	0.06551222056233286
2215	33	0.043541079765276436
2215	34	0.04587677082128039
2215	35	0.016944983564357585
2215	36	0.006377157488074658
2215	37	0.05955338626838369
2215	38	0.05794956095045478
2215	39	0.06499350379220914
2215	40	0.061322613013381044
2215	41	0.03806418114593413
2215	42	0.04326133334238591
2215	43	0.05899033520873331
2215	44	0.046009939520402554
2215	45	0.02177132248575475
2215	46	0.05644780957035067
2215	47	0.03608412767178493
2215	48	0.07386378382941672
2215	49	0.03641916496472675
2215	50	0.10380613720994347
2216	1	0.16773922008798792
2216	2	0.015291808939991824
2216	3	0.021757871843639975
2216	4	0.03881918080944757
2216	5	0.04847325158291227
2216	6	0.03691850929671148
2216	7	0.04064920062833011
2216	8	0.04795907684190581
2216	9	0.012099609873544637
2216	10	0.015236270356112414
2216	11	0.03294036083250518
2216	12	0.08136424508153794
2216	13	0.01473962108177318
2216	14	0.053530486078287254
2216	15	0.033251755800520755
2216	16	0.08158064768824147
2216	17	0.04849304975438429
2216	18	0.04759977183839936
2216	19	0.0028084827957570724
2216	20	0.055764982245996464
2216	21	0.0466986241418752
2216	22	0.044364545579725245
2216	23	0.023371831847427416
2216	24	0.04644666184083235
2216	25	0.009724199020439528
2216	26	0.042922858311648326
2216	27	0.027533411104904815
2216	28	0.024013633623788166
2216	29	0.06377275737570187
2216	30	0.06514858582279714
2216	31	0.060729746844003785
2216	32	0.05191100355064293
2216	33	0.0677999049217064
2216	34	0.0638105187310245
2216	35	0.03920490171149993
2216	36	0.044095591680985535
2216	37	0.06197465462833662
2216	38	0.061178437913660844
2216	39	0.07551912525408966
2216	40	0.05954314185730425
2216	41	0.06473282130935587
2216	42	0.0643114024783884
2216	43	0.05022079440610128
2216	44	0.04592566473213111
2216	45	-0.005343072499272239
2216	46	0.06649305442876852
2216	47	0.02529817218103858
2216	48	0.059323174763441955
2216	49	0.03432490058837345
2216	50	0.07904637037137974
2217	1	0.004788567729974602
2217	2	0.01264048040734167
2217	3	0.032449608650964024
2217	4	0.014043363838482037
2217	5	0.04095517656539727
2217	6	0.02806642463132647
2217	7	0.026245247532862948
2217	8	0.0324011594471898
2217	9	0.01869154548001717
2217	10	0.008601929506284023
2217	11	0.02217141188592109
2217	12	0.01899182864496396
2217	13	0.020185507045951567
2217	14	0.02017663499925959
2217	15	-0.0011168992099186426
2217	16	0.028070229254709034
2217	17	-0.0020713587957743584
2217	18	0.037155573909331
2217	19	3.299457451007015E-4
2217	20	0.006596134208471938
2217	21	0.036625125140155035
2217	22	0.03098605901147522
2217	23	-0.019085259576776537
2217	24	0.03824581594736287
2217	25	0.016592138395445488
2217	26	0.021462589690898426
2217	27	0.026719883809342093
2217	28	0.013532284154592844
2217	29	0.035613915328823964
2217	30	0.03535447798766711
2217	31	0.03054311176010316
2217	32	0.033321279295570605
2217	33	-0.0028850245491653936
2217	34	0.052007587612202144
2217	35	0.0333864940864288
2217	36	0.03800637468257406
2217	37	0.04190462856662691
2217	38	0.03169103267323692
2217	39	0.06578214892590495
2217	40	0.03827771396239399
2217	41	0.052007919145715675
2217	42	0.03801472886804902
2217	43	0.04625757268519237
2217	44	0.03461031285756633
2217	45	0.051773232804507074
2217	46	0.037115950267498476
2217	47	-0.012893694100661435
2217	48	0.032900398437121225
2217	49	0.02537348485294899
2217	50	0.06888942595617209
2218	1	0.16571743297344455
2218	2	0.01703342462015911
2218	3	0.008823045112485772
2218	4	0.023948957834377893
2218	5	0.02640364599670164
2218	6	0.020263203878045033
2218	7	0.020785508372895833
2218	8	0.03180279019225907
2218	9	0.021178426072353318
2218	10	0.048038074879457326
2218	11	0.04309309961549701
2218	12	0.03317035989366701
2218	13	-0.010399729582893258
2218	14	0.06646104851817825
2218	15	0.008986896625039265
2218	16	0.02391644844981755
2218	17	-0.00187889175374778
2218	18	0.02859711911771967
2218	19	0.02242506519382914
2218	20	0.045449111136043996
2218	21	-0.019974412322198987
2218	22	0.010144174545338558
2218	23	-0.0014161025407375405
2218	24	0.02741161945020565
2218	25	0.014370295306477487
2218	26	0.005491164177001906
2218	27	-0.0015310450289476307
2218	28	0.007287013311014334
2218	29	0.028943839813649674
2218	30	0.05806540268190474
2218	31	0.021907293876466838
2218	32	0.026331019979899395
2218	33	0.04036352401327292
2218	34	0.051283613588850585
2218	35	0.012651274479893004
2218	36	8.975910869821746E-4
2218	37	0.054721586543784895
2218	38	0.02563527031168178
2218	39	0.034173885214450195
2218	40	0.07450734105034229
2218	41	0.034520872220610954
2218	42	0.08606414616304647
2218	43	0.047379442478558076
2218	44	0.08515344637855549
2218	45	0.013104083766044994
2218	46	0.05732033502393108
2218	47	0.008376556741218621
2218	48	0.08629575430505554
2218	49	0.059453974330828885
2218	50	0.05009777430097273
2219	1	0.13963806937970702
2219	2	0.02572145949014981
2219	3	0.0013426008067156658
2219	4	0.04268780733542599
2219	5	0.0613980894742312
2219	6	0.00931010773781793
2219	7	0.030779394879871802
2219	8	0.020375283543238254
2219	9	0.04470667537850659
2219	10	0.027630646487025956
2219	11	0.034744526166306855
2219	12	0.016220739935768336
2219	13	0.016729561478229016
2219	14	0.04416603639553074
2219	15	0.015841808849963
2219	16	0.03904932603862932
2219	17	0.038293454782440506
2219	18	0.026216121719855323
2219	19	0.02621607580775276
2219	20	0.02918524174847903
2219	21	-0.006189186850861006
2219	22	0.02955774596273386
2219	23	0.013058731373483567
2219	24	0.023596791177922682
2219	25	-8.204680135008857E-4
2219	26	0.030743686489081767
2219	27	0.029657761047999998
2219	28	0.04697909979992687
2219	29	0.02916513036356605
2219	30	0.03611718546646614
2219	31	0.02776386199712988
2219	32	0.05861781814689948
2219	33	0.010826346104096274
2219	34	0.018959569700967904
2219	35	-0.008565973899749224
2219	36	0.016541705401039053
2219	37	0.06161809831833409
2219	38	0.06415613374237239
2219	39	0.02659650205900732
2219	40	0.06278508352799861
2219	41	0.023166359343328224
2219	42	0.06015306657749875
2219	43	0.06729346112394552
2219	44	0.05337361540100716
2219	45	0.03686695366959469
2219	46	0.04761648780657879
2219	47	0.034863962889723155
2219	48	0.06743488390176822
2219	49	0.08848665699024139
2219	50	0.07541033083421667
2220	1	0.14651727023787942
2220	2	0.04433076092959709
2220	3	0.022621695588306068
2220	4	0.047614871910923284
2220	5	0.05557360009863288
2220	6	0.0360929810167363
2220	7	0.05520051095936651
2220	8	0.03572673616162092
2220	9	0.008483471973249834
2220	10	0.025874409648977803
2220	11	0.04288208212850009
2220	12	0.029322858747342195
2220	13	0.030423781781891535
2220	14	0.05015648031518083
2220	15	0.030173357929974998
2220	16	0.017257068607030135
2220	17	0.028332685053278794
2220	18	0.020332299787249042
2220	19	0.014819954777422595
2220	20	0.0728741095045109
2220	21	0.03706693851536613
2220	22	0.04884009753344998
2220	23	-0.02189668242740339
2220	24	0.06461056321084158
2220	25	0.021801916837205226
2220	26	0.04960440337045924
2220	27	0.019539702679402637
2220	28	0.049399209609042316
2220	29	0.030162501473604664
2220	30	0.04322078594469758
2220	31	0.004958208895011751
2220	32	0.08315067366176976
2220	33	0.03588097097556897
2220	34	0.0366831895632842
2220	35	0.03274678823193966
2220	36	0.03708886710573012
2220	37	0.07721633034228859
2220	38	0.06549684943165346
2220	39	0.06707943422938456
2220	40	0.049525135956244526
2220	41	0.011931066113163524
2220	42	0.050893764962758326
2220	43	0.06369903488858597
2220	44	0.01717311859344761
2220	45	0.06150239885705844
2220	46	0.07370159945182309
2220	47	0.02926420337104929
2220	48	0.05489199945236578
2220	49	0.06096463728277968
2220	50	0.11078948794799004
2221	1	0.09153835987530812
2221	2	0.09812535874470996
2221	3	0.012785907720235912
2221	4	0.025685655379454886
2221	5	0.047977318381079215
2221	6	0.059675193700961415
2221	7	0.055714269614647094
2221	8	0.04412433767843282
2221	9	0.01886267944008324
2221	10	0.05943797730076028
2221	11	0.06083962600776971
2221	12	0.025645957763629212
2221	13	0.03863752273147014
2221	14	0.024620951375503353
2221	15	0.03486133490103782
2221	16	0.050915930738149484
2221	17	0.02371401422280428
2221	18	0.058256518023725334
2221	19	0.057021412625822165
2221	20	0.06066580629371998
2221	21	0.013434664022213383
2221	22	0.03561384842707582
2221	23	0.015287257569788437
2221	24	-0.022027161254982275
2221	25	0.05471445942600894
2221	26	0.04714565550292349
2221	27	0.03449215506267933
2221	28	0.08081029222523028
2221	29	0.06685381566435922
2221	30	0.06076347676614802
2221	31	0.03268820065449063
2221	32	0.057454773990258445
2221	33	0.07406513115824964
2221	34	0.0732238342422491
2221	35	0.03823518612664145
2221	36	0.027090418861746457
2221	37	0.051052369251380014
2221	38	0.03833713130206462
2221	39	0.04283358684809002
2221	40	0.03534880557555198
2221	41	0.07239020738761326
2221	42	0.04555354783627763
2221	43	0.045997434374179136
2221	44	0.07174310593975264
2221	45	0.03364282163573762
2221	46	0.03739868639064525
2221	47	0.04660224334465113
2221	48	0.07285768786697133
2221	49	0.09010555535559206
2221	50	0.10853147140117869
2222	1	0.08926718120396515
2222	2	0.032901060417742656
2222	3	0.0401224082374938
2222	4	0.022560681965380525
2222	5	0.04021591665815549
2222	6	0.04454380819937853
2222	7	0.031964258322105366
2222	8	0.06197570175888245
2222	9	0.04391388128038187
2222	10	-9.628813800688363E-4
2222	11	0.04337054345472069
2222	12	0.03793960046585454
2222	13	0.028727403475535596
2222	14	0.03307010394675558
2222	15	0.024771748920983327
2222	16	0.04842618693892575
2222	17	0.034070561038099356
2222	18	0.059021369699586046
2222	19	0.026761489805537053
2222	20	0.07943265689472412
2222	21	0.01740867870706353
2222	22	0.05953948563839617
2222	23	0.0072310333280327654
2222	24	0.04943619576791747
2222	25	0.009416110489162577
2222	26	0.07028893266047476
2222	27	0.04233982913254408
2222	28	0.04833955251434929
2222	29	0.03890512256370471
2222	30	0.02776114775502947
2222	31	0.04656013157958938
2222	32	0.047510121613782985
2222	33	0.028600220564207746
2222	34	0.018295863797746392
2222	35	0.0322373166473966
2222	36	0.044539491004258025
2222	37	0.03578396869918521
2222	38	0.05208067850654885
2222	39	0.050196768530277325
2222	40	0.04328203921533458
2222	41	0.04320511624334955
2222	42	0.023712944309735917
2222	43	0.02178280849482661
2222	44	0.03251721162604326
2222	45	0.040604870739606724
2222	46	0.05183505091326168
2222	47	0.04236486096181835
2222	48	0.02304803467896477
2222	49	0.048032165580686126
2222	50	0.09323372413198427
2223	1	0.0629816971192767
2223	2	0.059227999356991745
2223	3	0.00732646703582418
2223	4	0.016157571298926143
2223	5	0.029200768750122563
2223	6	0.038634759107040395
2223	7	0.06686977091354152
2223	8	0.03895799752501716
2223	9	0.03391592092160778
2223	10	0.0416549784546163
2223	11	0.05162399933016104
2223	12	0.01305243222809338
2223	13	0.02617682189209347
2223	14	0.07601607687517031
2223	15	0.00865821952610446
2223	16	0.03478392653642004
2223	17	0.0031270300395291883
2223	18	0.06852937207339238
2223	19	0.024774701479465477
2223	20	0.0728709122464295
2223	21	0.020917291429384477
2223	22	0.02413335276995099
2223	23	0.02491406286626585
2223	24	0.03854489666392169
2223	25	0.02035477832882293
2223	26	0.03670930077213086
2223	27	0.042428809650587596
2223	28	0.0692985866810929
2223	29	0.015322130102774167
2223	30	0.07001280552315592
2223	31	0.024659884438612778
2223	32	0.08070971929934956
2223	33	0.06774104585593932
2223	34	0.07194200947885321
2223	35	0.05086489424268592
2223	36	0.07973403921799616
2223	37	0.0599298060063731
2223	38	0.04514040538035857
2223	39	0.04465460201392091
2223	40	0.072096303160599
2223	41	0.06760955495327892
2223	42	0.05053877438674448
2223	43	0.06961365210084125
2223	44	0.06656217116476171
2223	45	0.052663021556526246
2223	46	0.028270265012629636
2223	47	0.02704834987422089
2223	48	0.09993303940127873
2223	49	0.04323906883409734
2223	50	0.11590511848925189
2224	1	0.10339570943286702
2224	2	-0.0030481307692440396
2224	3	0.03954273494452565
2224	4	0.03344002386413791
2224	5	0.0367208065470237
2224	6	0.05249190435502982
2224	7	0.05959807429194797
2224	8	0.05480289124050586
2224	9	0.03562448171004462
2224	10	0.049494343174416144
2224	11	0.012133599009615637
2224	12	0.0330926253465762
2224	13	0.04614110101347535
2224	14	0.06967423169969322
2224	15	0.015174900312580064
2224	16	0.051911277983762716
2224	17	0.06105262041501902
2224	18	0.09317023754247344
2224	19	0.023641493301980177
2224	20	0.0672309967482434
2224	21	0.025971840512276856
2224	22	0.09302170225457473
2224	23	0.0331933500639181
2224	24	0.024808208229522677
2224	25	0.05285661015691545
2224	26	0.09966613070468355
2224	27	0.050700358597637774
2224	28	0.08336279364104371
2224	29	0.052986373629082095
2224	30	0.07947756633256375
2224	31	0.03628557517774311
2224	32	0.06417807342991466
2224	33	0.04802466335127065
2224	34	0.06632856329216708
2224	35	0.07831627278921616
2224	36	0.06939090293884931
2224	37	0.07407623871832669
2224	38	0.07188415315208374
2224	39	0.04111247837827392
2224	40	0.051624965398026745
2224	41	0.06773709930094185
2224	42	0.08169572854889395
2224	43	0.06814648076383634
2224	44	0.050548418464401834
2224	45	0.0759941158094577
2224	46	0.09010170709064624
2224	47	0.0510795418322445
2224	48	0.10336841230659388
2224	49	0.06298285275772741
2224	50	0.11353656895096265
2225	1	0.087066295184556
2225	2	0.02563468443397454
2225	3	0.042539187920070276
2225	4	0.0494857286314172
2225	5	0.06660737589096755
2225	6	0.028752845002053107
2225	7	0.08595481910735003
2225	8	0.04685229108712008
2225	9	0.015641208820198926
2225	10	-0.002609782323858667
2225	11	0.03007487616746829
2225	12	0.04442921130218025
2225	13	0.033022396501678486
2225	14	0.03586575465113384
2225	15	0.04750541317896051
2225	16	0.03573232260094983
2225	17	0.034581614073019296
2225	18	0.07467151764531366
2225	19	0.022571889496973085
2225	20	0.05002895475838898
2225	21	-0.0020824658051594724
2225	22	0.057301690859063115
2225	23	0.0018701214286025447
2225	24	0.035333741961665055
2225	25	0.04154312517793102
2225	26	0.06632695025074042
2225	27	0.05946079405153881
2225	28	0.07391100888830948
2225	29	0.06201946933438762
2225	30	0.1128154505628629
2225	31	0.06360204632704836
2225	32	0.08281072534114031
2225	33	0.07880078966577742
2225	34	0.0563948026454284
2225	35	0.0723439390038223
2225	36	0.052813528156853806
2225	37	0.08551229906920099
2225	38	0.06377915749025931
2225	39	0.051445971291194326
2225	40	0.0574486005974606
2225	41	0.05159844335450714
2225	42	0.09849373155972785
2225	43	0.05478365250116468
2225	44	0.05793626077412739
2225	45	0.06915069819844177
2225	46	0.07988705458496526
2225	47	0.08366559774900395
2225	48	0.0923289787676822
2225	49	0.06908690890706026
2225	50	0.09652230365489345
2226	1	0.12744476357570989
2226	2	0.026843966460297963
2226	3	0.03724132963547078
2226	4	0.05782500436160376
2226	5	0.036416791582823294
2226	6	0.05200977971214371
2226	7	0.05611818955390646
2226	8	0.04023515487724438
2226	9	0.021455869131337124
2226	10	0.048308603834755104
2226	11	0.03295303921084525
2226	12	0.017301320048794366
2226	13	0.030696911715452302
2226	14	0.054776916415434584
2226	15	0.011798329388462037
2226	16	0.04555724142719697
2226	17	0.053191211691206775
2226	18	0.06769596531201927
2226	19	0.027366246972356123
2226	20	0.06190236344546207
2226	21	0.014395597108524782
2226	22	0.04974083620514591
2226	23	0.013940912769605518
2226	24	0.04102091927123297
2226	25	0.0433566496197173
2226	26	0.02660797942365889
2226	27	0.07122190789391425
2226	28	0.03767151071865982
2226	29	0.06169624195197798
2226	30	0.07460121407687126
2226	31	0.030442930661017442
2226	32	0.061863507038665944
2226	33	0.04045818278027724
2226	34	0.05146062636207205
2226	35	0.04117119046767925
2226	36	0.0013301913202496962
2226	37	0.050930313959057116
2226	38	0.06249391761416945
2226	39	0.07186448083225372
2226	40	0.04748608633388329
2226	41	0.03901413140896892
2226	42	0.05921562685058035
2226	43	0.07336299570089722
2226	44	0.0669109353635946
2226	45	0.0585598330629864
2226	46	0.02551803620163895
2226	47	0.02174690982633365
2226	48	0.09450358640248879
2226	49	0.048964458719460424
2226	50	0.09417489233849352
2227	1	0.13933763153171697
2227	2	0.01933127804586121
2227	3	0.03857196382599426
2227	4	0.061756733299617395
2227	5	0.0395085459851785
2227	6	0.04710598166631286
2227	7	0.04958045028811142
2227	8	0.029698716260014635
2227	9	0.008636513300082527
2227	10	0.03328118564225946
2227	11	0.05771913636035464
2227	12	0.029027168933552616
2227	13	0.013113918854493534
2227	14	0.012927814887710554
2227	15	0.037588955196284246
2227	16	0.016299940472741525
2227	17	0.018806940103765157
2227	18	0.03328939597675884
2227	19	0.053266177464067255
2227	20	0.05571677250811291
2227	21	0.03656562138152708
2227	22	0.0444600294582429
2227	23	0.04202978203500152
2227	24	0.05020637412737727
2227	25	0.014664684080386792
2227	26	0.07017753114282499
2227	27	0.03186099856281288
